scenario,sample_index,sample_query_score,node_id,recent_query_mean,is_treated,hop_bucket,dynamic_mean_signed_delta,dynamic_mean_abs_delta,static_mean_signed_delta,static_mean_abs_delta,dynamic_factual_mean_speed,dynamic_cf_mean_speed,static_factual_mean_speed,static_cf_mean_speed
speed_reduction,73,1.6099671125411987,497,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,31.32847023010254,31.32847023010254,32.286827087402344,32.286827087402344
speed_reduction,73,1.6099671125411987,498,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,28.177513122558594,28.177513122558594,29.321292877197266,29.321292877197266
speed_reduction,73,1.6099671125411987,491,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,47.960514068603516,47.960514068603516,50.68990707397461,50.68990707397461
speed_reduction,73,1.6099671125411987,490,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,15.96418285369873,15.96418285369873,16.99093246459961,16.99093246459961
speed_reduction,73,1.6099671125411987,328,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,50.361446380615234,50.361446380615234,52.75856018066406,52.75856018066406
speed_reduction,73,1.6099671125411987,304,5.019132137298584,False,hop_3plus,0.0,0.0,0.0,0.0,32.885746002197266,32.885746002197266,33.064720153808594,33.064720153808594
speed_reduction,73,1.6099671125411987,327,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,23.435815811157227,23.435815811157227,22.88055992126465,22.88055992126465
speed_reduction,73,1.6099671125411987,326,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,23.7729549407959,23.7729549407959,23.94485092163086,23.94485092163086
speed_reduction,73,1.6099671125411987,325,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,39.85957336425781,39.85957336425781,40.975929260253906,40.975929260253906
speed_reduction,73,1.6099671125411987,323,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,19.558761596679688,19.558761596679688,20.39560317993164,20.39560317993164
speed_reduction,73,1.6099671125411987,322,6.123103141784668,False,hop_3plus,0.0,0.0,0.0,0.0,22.02239227294922,22.02239227294922,21.091033935546875,21.091033935546875
speed_reduction,73,1.6099671125411987,321,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,24.22400665283203,24.22400665283203,24.668174743652344,24.668174743652344
speed_reduction,73,1.6099671125411987,320,3.489989995956421,False,hop_3plus,0.0,0.0,0.0,0.0,26.564525604248047,26.564525604248047,26.356359481811523,26.356359481811523
speed_reduction,73,1.6099671125411987,488,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,25.892780303955078,25.892780303955078,26.259815216064453,26.259815216064453
speed_reduction,73,1.6099671125411987,489,6.376478672027588,False,hop_3plus,0.0,0.0,0.0,0.0,16.42603302001953,16.42603302001953,16.887285232543945,16.887285232543945
speed_reduction,73,1.6099671125411987,317,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,40.555458068847656,40.555458068847656,42.90266418457031,42.90266418457031
speed_reduction,73,1.6099671125411987,316,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,40.50707244873047,40.50707244873047,40.94218826293945,40.94218826293945
speed_reduction,73,1.6099671125411987,315,1.4787133932113647,False,hop_3plus,0.0,0.0,0.0,0.0,18.44074249267578,18.44074249267578,18.436925888061523,18.436925888061523
speed_reduction,73,1.6099671125411987,314,2.4413435459136963,False,hop_3plus,0.0,0.0,0.0,0.0,24.692543029785156,24.692543029785156,24.93109893798828,24.93109893798828
speed_reduction,73,1.6099671125411987,313,4.295158386230469,False,hop_3plus,0.0,0.0,0.0,0.0,27.066078186035156,27.066078186035156,24.03180694580078,24.03180694580078
speed_reduction,73,1.6099671125411987,312,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,36.17298889160156,36.17298889160156,36.403167724609375,36.403167724609375
speed_reduction,73,1.6099671125411987,311,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,15.63404369354248,15.63404369354248,16.098947525024414,16.098947525024414
speed_reduction,73,1.6099671125411987,310,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,34.63292694091797,34.63292694091797,34.832801818847656,34.832801818847656
speed_reduction,73,1.6099671125411987,308,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,15.120245933532715,15.120245933532715,16.760128021240234,16.760128021240234
speed_reduction,73,1.6099671125411987,307,9.745331764221191,False,hop_3plus,0.0,0.0,0.0,0.0,15.486967086791992,15.486967086791992,16.135150909423828,16.135150909423828
speed_reduction,73,1.6099671125411987,306,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,33.1505126953125,33.1505126953125,33.98255920410156,33.98255920410156
speed_reduction,73,1.6099671125411987,305,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,39.99930953979492,39.99930953979492,37.931236267089844,37.931236267089844
speed_reduction,73,1.6099671125411987,353,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,42.06425857543945,42.06425857543945,44.245155334472656,44.245155334472656
speed_reduction,73,1.6099671125411987,368,0.7783788442611694,False,hop_3plus,0.0,0.0,0.0,0.0,18.232601165771484,18.232601165771484,18.508686065673828,18.508686065673828
speed_reduction,73,1.6099671125411987,354,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,33.35374450683594,33.35374450683594,32.83535385131836,32.83535385131836
speed_reduction,73,1.6099671125411987,470,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,37.439910888671875,37.439910888671875,35.76924133300781,35.76924133300781
speed_reduction,73,1.6099671125411987,472,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,51.32221984863281,51.32221984863281,53.1014518737793,53.1014518737793
speed_reduction,73,1.6099671125411987,433,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,66.35799407958984,66.35799407958984,65.60623168945312,65.60623168945312
speed_reduction,73,1.6099671125411987,431,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,66.71637725830078,66.71637725830078,67.01055145263672,67.01055145263672
speed_reduction,73,1.6099671125411987,430,2.577305793762207,False,hop_3plus,0.0,0.0,0.0,0.0,54.74824523925781,54.74824523925781,56.376033782958984,56.376033782958984
speed_reduction,73,1.6099671125411987,429,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,56.60620880126953,56.60620880126953,56.76011276245117,56.76011276245117
speed_reduction,73,1.6099671125411987,428,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,56.94211959838867,56.94211959838867,56.78278350830078,56.78278350830078
speed_reduction,73,1.6099671125411987,427,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,15.292336463928223,15.292336463928223,16.14073371887207,16.14073371887207
