scenario,group,step,horizon_minutes,y_true_mean,dynamic_factual_mean,dynamic_cf_mean,dynamic_delta_mean,static_factual_mean,static_cf_mean,static_delta_mean
speed_reduction,all_nodes,9,135,27.06697654724121,27.43779754638672,27.407346725463867,-0.03044942207634449,27.73969078063965,27.691492080688477,-0.048199258744716644
speed_reduction,all_nodes,10,150,27.523475646972656,27.50318717956543,27.47438621520996,-0.028801994398236275,27.74622344970703,27.700027465820312,-0.046196844428777695
speed_reduction,all_nodes,11,165,28.78635597229004,27.580087661743164,27.552814483642578,-0.027274014428257942,27.891422271728516,27.846752166748047,-0.044669944792985916
speed_reduction,all_nodes,12,180,29.912456512451172,27.732955932617188,27.707111358642578,-0.025844067335128784,28.000621795654297,27.95805549621582,-0.04256561025977135
speed_reduction,all_nodes,13,195,29.962570190429688,27.98552703857422,27.96154022216797,-0.02398555353283882,28.200754165649414,28.159996032714844,-0.040759146213531494
speed_reduction,all_nodes,14,210,29.883882522583008,28.253511428833008,28.23133659362793,-0.02217726968228817,28.395263671875,28.356281280517578,-0.03898106887936592
speed_reduction,all_nodes,15,225,29.98367691040039,28.479822158813477,28.459678649902344,-0.020143358036875725,28.58875274658203,28.551801681518555,-0.03695102035999298
speed_reduction,all_nodes,16,240,30.08831214904785,28.709678649902344,28.691499710083008,-0.01818038336932659,28.803558349609375,28.768293380737305,-0.03526528552174568
speed_reduction,all_nodes,17,255,30.396089553833008,29.042436599731445,29.026689529418945,-0.015746600925922394,29.007648468017578,28.97413444519043,-0.033513929694890976
speed_reduction,all_nodes,18,270,29.98902130126953,29.401643753051758,29.388458251953125,-0.013185832649469376,29.247835159301758,29.216278076171875,-0.031558942049741745
speed_reduction,all_nodes,19,285,29.170516967773438,29.778234481811523,29.7672061920166,-0.011028490029275417,29.560401916503906,29.530704498291016,-0.029697222635149956
speed_reduction,all_nodes,20,300,29.121238708496094,30.100120544433594,30.091171264648438,-0.008948196657001972,29.85457992553711,29.82692527770996,-0.02765483409166336
speed_reduction,all_nodes,21,315,29.46605110168457,30.457664489746094,30.45067596435547,-0.006987575441598892,30.160552978515625,30.13473892211914,-0.025815019384026527
speed_reduction,all_nodes,22,330,29.847354888916016,30.864925384521484,30.85991859436035,-0.005008369218558073,30.5029354095459,30.478696823120117,-0.024238677695393562
speed_reduction,all_nodes,23,345,30.168378829956055,31.27540397644043,31.27202796936035,-0.0033767204731702805,30.867002487182617,30.844511032104492,-0.022489449009299278
speed_reduction,all_nodes,24,360,30.71674919128418,31.68252182006836,31.680437088012695,-0.0020851592998951674,31.230804443359375,31.209531784057617,-0.021270832046866417
speed_reduction,all_nodes,25,375,31.86924934387207,32.06637191772461,32.065364837646484,-0.0010065650567412376,31.667770385742188,31.647586822509766,-0.020186621695756912
speed_reduction,all_nodes,26,390,32.98997497558594,32.5933837890625,32.59349822998047,0.00011769485718104988,32.142906188964844,32.123504638671875,-0.01940239407122135
speed_reduction,all_nodes,27,405,33.66775131225586,33.02381896972656,33.02501678466797,0.0011980858398601413,32.60468673706055,32.58572769165039,-0.018960803747177124
speed_reduction,all_nodes,28,420,34.20378875732422,33.35293960571289,33.354881286621094,0.001938583329319954,33.095298767089844,33.07677459716797,-0.01852431148290634
speed_reduction,all_nodes,29,435,34.8228759765625,33.707618713378906,33.7101936340332,0.0025797958951443434,33.47709274291992,33.458961486816406,-0.018134193494915962
speed_reduction,all_nodes,30,450,35.406700134277344,34.064613342285156,34.06783676147461,0.0032288741786032915,33.8868522644043,33.86869430541992,-0.01815774478018284
speed_reduction,all_nodes,31,465,35.86373519897461,34.46462631225586,34.468379974365234,0.003754276316612959,34.20838928222656,34.18959426879883,-0.018800389021635056
speed_reduction,all_nodes,32,480,35.8207893371582,34.842994689941406,34.84719467163086,0.004199226386845112,34.4594841003418,34.43956756591797,-0.019918248057365417
speed_reduction,all_nodes,33,495,35.74882888793945,35.092369079589844,35.09667205810547,0.004301582463085651,34.66706085205078,34.646095275878906,-0.020972779020667076
speed_reduction,all_nodes,34,510,35.689266204833984,35.28617858886719,35.29051208496094,0.004334709141403437,34.8663444519043,34.844669342041016,-0.021677810698747635
speed_reduction,all_nodes,35,525,35.6527099609375,35.45173263549805,35.45563888549805,0.003907375503331423,35.00607681274414,34.983638763427734,-0.02243841253221035
speed_reduction,all_nodes,36,540,35.52560043334961,35.62710189819336,35.630741119384766,0.0036393662448972464,35.17654800415039,35.1528434753418,-0.02370590902864933
speed_reduction,hop_0,1,15,31.37727165222168,31.94159698486328,29.267990112304688,-2.673609972000122,31.277185440063477,27.369754791259766,-3.9074301719665527
speed_reduction,hop_0,2,30,30.62605094909668,31.517353057861328,28.999967575073242,-2.5173869132995605,31.12141227722168,27.416324615478516,-3.705087900161743
speed_reduction,hop_0,3,45,32.36762619018555,31.39313316345215,28.990402221679688,-2.4027299880981445,30.971668243408203,27.41275405883789,-3.5589163303375244
speed_reduction,hop_0,4,60,31.71463394165039,31.12432098388672,28.813629150390625,-2.3106894493103027,30.912166595458984,27.47284698486328,-3.439321994781494
speed_reduction,hop_0,5,75,30.27269744873047,30.96687126159668,28.751203536987305,-2.215667724609375,30.86159896850586,27.549816131591797,-3.3117835521698
speed_reduction,hop_0,6,90,31.137859344482422,30.966617584228516,28.849563598632812,-2.1170551776885986,30.823781967163086,27.63019561767578,-3.1935861110687256
speed_reduction,hop_0,7,105,31.415185928344727,30.801517486572266,28.769596099853516,-2.0319204330444336,30.758712768554688,27.673818588256836,-3.084893226623535
speed_reduction,hop_0,8,120,29.70974349975586,30.78271484375,28.83397674560547,-1.9487380981445312,30.80588150024414,27.831539154052734,-2.97434139251709
speed_reduction,hop_0,9,135,30.02606201171875,30.7971248626709,28.929298400878906,-1.8678243160247803,30.846521377563477,27.964569091796875,-2.8819522857666016
speed_reduction,hop_0,10,150,31.3929500579834,30.911436080932617,29.1173095703125,-1.7941296100616455,30.869136810302734,28.056339263916016,-2.8127975463867188
speed_reduction,hop_0,11,165,32.69892120361328,31.17702293395996,29.45139503479004,-1.7256271839141846,31.024555206298828,28.25286102294922,-2.771695613861084
speed_reduction,hop_0,12,180,32.467803955078125,31.339099884033203,29.67613983154297,-1.6629588603973389,31.238353729248047,28.535770416259766,-2.7025818824768066
speed_reduction,hop_0,13,195,31.933582305908203,31.576091766357422,29.989500045776367,-1.5865938663482666,31.533859252929688,28.884822845458984,-2.6490373611450195
speed_reduction,hop_0,14,210,32.126190185546875,31.859209060668945,30.35137367248535,-1.507836103439331,31.772994995117188,29.185470581054688,-2.587526321411133
speed_reduction,hop_0,15,225,32.80322265625,32.00168991088867,30.578567504882812,-1.4231231212615967,32.04207229614258,29.528018951416016,-2.514051914215088
speed_reduction,hop_0,16,240,34.29316329956055,32.23702621459961,30.89571762084961,-1.3413090705871582,32.33679962158203,29.875125885009766,-2.4616756439208984
speed_reduction,hop_0,17,255,35.730079650878906,32.733116149902344,31.502220153808594,-1.230895757675171,32.642520904541016,30.23833465576172,-2.4041874408721924
speed_reduction,hop_0,18,270,35.364662170410156,33.07467269897461,31.957149505615234,-1.1175222396850586,32.96921157836914,30.6355037689209,-2.333707571029663
speed_reduction,hop_0,19,285,33.25902557373047,33.51903533935547,32.50326919555664,-1.015761375427246,33.41410827636719,31.138893127441406,-2.2752163410186768
speed_reduction,hop_0,20,300,33.00138854980469,33.9461669921875,33.02840042114258,-0.9177682399749756,33.81118392944336,31.604679107666016,-2.206505298614502
speed_reduction,hop_0,21,315,34.00834655761719,34.44771957397461,33.62553024291992,-0.8221900463104248,34.187442779541016,32.04110336303711,-2.1463372707366943
speed_reduction,hop_0,22,330,35.46929931640625,35.056453704833984,34.332889556884766,-0.7235636711120605,34.659507751464844,32.560176849365234,-2.099332809448242
speed_reduction,hop_0,23,345,34.34074401855469,35.68169403076172,35.04558181762695,-0.6361105442047119,35.187225341796875,33.14714050292969,-2.0400846004486084
speed_reduction,hop_0,24,360,34.60608673095703,36.27802276611328,35.71580505371094,-0.5622189044952393,35.73475646972656,33.73430633544922,-2.000444173812866
speed_reduction,hop_0,25,375,35.15169906616211,36.89064025878906,36.39759063720703,-0.49304914474487305,36.345924377441406,34.38504409790039,-1.9608826637268066
speed_reduction,hop_0,26,390,36.83244323730469,37.651878356933594,37.23436737060547,-0.4175136089324951,36.961341857910156,35.04004669189453,-1.9212913513183594
speed_reduction,hop_0,27,405,37.90019226074219,38.23420715332031,37.890316009521484,-0.3438904285430908,37.59438705444336,35.70833206176758,-1.8860540390014648
speed_reduction,hop_0,28,420,38.91992950439453,38.82540512084961,38.5391960144043,-0.2862071990966797,38.24547576904297,36.39963912963867,-1.8458428382873535
speed_reduction,hop_0,29,435,39.5797119140625,39.38636016845703,39.152976989746094,-0.2333824634552002,38.766902923583984,36.96870422363281,-1.7981998920440674
speed_reduction,hop_0,30,450,39.85813522338867,39.787445068359375,39.60844421386719,-0.17899751663208008,39.24940872192383,37.48634338378906,-1.7630646228790283
speed_reduction,hop_0,31,465,40.814353942871094,40.251094818115234,40.124534606933594,-0.12656044960021973,39.70318603515625,37.94618225097656,-1.75700044631958
speed_reduction,hop_0,32,480,40.24888610839844,40.584678649902344,40.501956939697266,-0.08271980285644531,40.043697357177734,38.271522521972656,-1.7721774578094482
speed_reduction,hop_0,33,495,40.83173751831055,40.833351135253906,40.77826690673828,-0.055083274841308594,40.30707550048828,38.51930236816406,-1.7877700328826904
speed_reduction,hop_0,34,510,40.810768127441406,41.10844039916992,41.07444763183594,-0.033994436264038086,40.54301452636719,38.75300216674805,-1.790008783340454
speed_reduction,hop_0,35,525,39.919776916503906,41.360504150390625,41.322669982910156,-0.03782939910888672,40.71186828613281,38.91984176635742,-1.792027235031128
speed_reduction,hop_0,36,540,40.536865234375,41.55503845214844,41.51905059814453,-0.035985708236694336,40.894561767578125,39.078277587890625,-1.8162825107574463
speed_reduction,hop_1,1,15,32.33946990966797,31.712100982666016,31.581892013549805,-0.1302059441804886,31.99552345275879,31.806425094604492,-0.18910150229930878
speed_reduction,hop_1,2,30,33.14702224731445,31.50227928161621,31.400646209716797,-0.10163559764623642,31.88883399963379,31.711135864257812,-0.17770077288150787
speed_reduction,hop_1,3,45,33.991912841796875,31.35376739501953,31.273021697998047,-0.08074822276830673,31.755826950073242,31.58802032470703,-0.1678089201450348
speed_reduction,hop_1,4,60,33.11077117919922,31.200910568237305,31.136795043945312,-0.06411541253328323,31.674270629882812,31.51676368713379,-0.15750913321971893
speed_reduction,hop_1,5,75,31.639928817749023,31.097030639648438,31.048267364501953,-0.048764340579509735,31.642499923706055,31.498029708862305,-0.14447021484375
speed_reduction,hop_1,6,90,31.345386505126953,30.978836059570312,30.94476318359375,-0.03407147526741028,31.562877655029297,31.432878494262695,-0.12999938428401947
speed_reduction,hop_1,7,105,30.213611602783203,30.806640625,30.784746170043945,-0.021897483617067337,31.469636917114258,31.355209350585938,-0.11442728340625763
speed_reduction,hop_1,8,120,28.373058319091797,30.802364349365234,30.79154396057129,-0.010819884017109871,31.511898040771484,31.41412353515625,-0.09777075052261353
speed_reduction,hop_1,9,135,29.042137145996094,30.870576858520508,30.869701385498047,-0.0008751364075578749,31.47062110900879,31.390241622924805,-0.08037673681974411
speed_reduction,hop_1,10,150,30.929471969604492,30.961498260498047,30.969295501708984,0.00779853155836463,31.455549240112305,31.38970947265625,-0.06584127992391586
speed_reduction,hop_1,11,165,32.588443756103516,31.07607078552246,31.090713500976562,0.01464142557233572,31.59905242919922,31.546606063842773,-0.05244653299450874
speed_reduction,hop_1,12,180,32.76563262939453,31.265453338623047,31.286911010742188,0.02145986072719097,31.717134475708008,31.680282592773438,-0.036850761622190475
speed_reduction,hop_1,13,195,32.38778305053711,31.54566192626953,31.579240798950195,0.0335807241499424,31.93279266357422,31.910457611083984,-0.022338643670082092
speed_reduction,hop_1,14,210,32.10218048095703,31.841625213623047,31.884963989257812,0.043337203562259674,32.118797302246094,32.109134674072266,-0.009663357399404049
speed_reduction,hop_1,15,225,31.447372436523438,32.11455154418945,32.170833587646484,0.056281596422195435,32.323028564453125,32.32672882080078,0.0036995832342654467
speed_reduction,hop_1,16,240,31.158479690551758,32.382484436035156,32.45178985595703,0.0693037360906601,32.57367706298828,32.58992385864258,0.016242925077676773
speed_reduction,hop_1,17,255,31.656124114990234,32.73640823364258,32.81977081298828,0.08336415141820908,32.80720520019531,32.8361930847168,0.02898266725242138
speed_reduction,hop_1,18,270,31.862958908081055,33.15215301513672,33.25149917602539,0.09934660792350769,33.065250396728516,33.10663986206055,0.041388679295778275
speed_reduction,hop_1,19,285,31.787397384643555,33.56111526489258,33.67205810546875,0.11094082146883011,33.417755126953125,33.47242736816406,0.054674260318279266
speed_reduction,hop_1,20,300,31.83878517150879,33.91903305053711,34.04103469848633,0.12200602144002914,33.74396896362305,33.81230163574219,0.0683310478925705
speed_reduction,hop_1,21,315,31.868785858154297,34.28594207763672,34.41680908203125,0.13086239993572235,34.08407974243164,34.16504669189453,0.08096807450056076
speed_reduction,hop_1,22,330,31.8275146484375,34.74906921386719,34.88861083984375,0.13953949511051178,34.467926025390625,34.559959411621094,0.09203360974788666
speed_reduction,hop_1,23,345,32.445953369140625,35.18320083618164,35.32817459106445,0.14497128129005432,34.878726959228516,34.981407165527344,0.1026795357465744
speed_reduction,hop_1,24,360,33.614681243896484,35.623775482177734,35.7713623046875,0.14758434891700745,35.29200744628906,35.401275634765625,0.10927122086286545
speed_reduction,hop_1,25,375,34.71575927734375,36.065162658691406,36.21298599243164,0.14782603085041046,35.785736083984375,35.898895263671875,0.11316108703613281
speed_reduction,hop_1,26,390,35.57508087158203,36.62791442871094,36.7760009765625,0.1480834037065506,36.28461837768555,36.39706039428711,0.11243999749422073
speed_reduction,hop_1,27,405,35.898780822753906,37.10179138183594,37.25062561035156,0.14883244037628174,36.77658462524414,36.88411331176758,0.1075238585472107
speed_reduction,hop_1,28,420,36.49673080444336,37.4708137512207,37.6195182800293,0.14870116114616394,37.295921325683594,37.3968505859375,0.10093004256486893
speed_reduction,hop_1,29,435,36.703895568847656,37.84099578857422,37.99012756347656,0.14913390576839447,37.692806243896484,37.78498077392578,0.09217812120914459
speed_reduction,hop_1,30,450,36.759666442871094,38.21068572998047,38.361053466796875,0.15036582946777344,38.089569091796875,38.170440673828125,0.08087068796157837
speed_reduction,hop_1,31,465,37.621925354003906,38.637718200683594,38.78696060180664,0.14924633502960205,38.41789245605469,38.48545837402344,0.06756636500358582
speed_reduction,hop_1,32,480,37.946014404296875,39.0360107421875,39.185699462890625,0.149690181016922,38.67497253417969,38.72768783569336,0.05271552503108978
speed_reduction,hop_1,33,495,38.399383544921875,39.24871063232422,39.39698028564453,0.14827121794223785,38.86782455444336,38.907569885253906,0.0397445447742939
speed_reduction,hop_1,34,510,38.443443298339844,39.41592788696289,39.563140869140625,0.14721332490444183,39.0355224609375,39.0650634765625,0.02953854762017727
speed_reduction,hop_1,35,525,38.05978775024414,39.55999755859375,39.704437255859375,0.14443610608577728,39.12864685058594,39.14775466918945,0.0191055741161108
speed_reduction,hop_1,36,540,38.10319519042969,39.725730895996094,39.868370056152344,0.14263445138931274,39.25387954711914,39.26068115234375,0.006795322056859732
speed_reduction,hop_2,1,15,32.10916519165039,31.702775955200195,31.67873191833496,-0.02404320240020752,32.001190185546875,31.963829040527344,-0.03736202046275139
speed_reduction,hop_2,2,30,32.88197708129883,31.4973201751709,31.474660873413086,-0.022655487060546875,31.910512924194336,31.875635147094727,-0.03487582877278328
speed_reduction,hop_2,3,45,33.32320022583008,31.348596572875977,31.326879501342773,-0.021716991439461708,31.783178329467773,31.751070022583008,-0.03210802748799324
speed_reduction,hop_2,4,60,32.83409881591797,31.197509765625,31.17659568786621,-0.02091737650334835,31.711023330688477,31.682641983032227,-0.028378883376717567
speed_reduction,hop_2,5,75,32.027557373046875,31.089080810546875,31.069238662719727,-0.01984306238591671,31.68810272216797,31.66522789001465,-0.02287677861750126
speed_reduction,hop_2,6,90,31.78645133972168,30.9639892578125,30.945465087890625,-0.0185244083404541,31.61879539489746,31.60211181640625,-0.01668027974665165
speed_reduction,hop_2,7,105,30.83757972717285,30.787797927856445,30.770368576049805,-0.017428239807486534,31.535934448242188,31.525625228881836,-0.010306119918823242
speed_reduction,hop_2,8,120,29.30712890625,30.77726173400879,30.761945724487305,-0.015318433754146099,31.59189796447754,31.5884952545166,-0.0034008026123046875
speed_reduction,hop_2,9,135,29.835586547851562,30.835695266723633,30.823394775390625,-0.012301643379032612,31.563247680664062,31.567100524902344,0.0038522083777934313
speed_reduction,hop_2,10,150,31.9438533782959,30.918214797973633,30.909555435180664,-0.008656938560307026,31.56011962890625,31.569656372070312,0.009534518234431744
speed_reduction,hop_2,11,165,33.3076171875,31.026857376098633,31.022308349609375,-0.0045500993728637695,31.721120834350586,31.73628044128418,0.015160243026912212
speed_reduction,hop_2,12,180,33.44959259033203,31.212791442871094,31.21245002746582,-0.0003396669926587492,31.8533935546875,31.874746322631836,0.021351059898734093
speed_reduction,hop_2,13,195,33.22761535644531,31.486597061157227,31.49086570739746,0.004266699310392141,32.08682632446289,32.11425018310547,0.027421196922659874
speed_reduction,hop_2,14,210,33.25210189819336,31.7816104888916,31.790496826171875,0.008884191513061523,32.286705017089844,32.31904983520508,0.0323437862098217
speed_reduction,hop_2,15,225,32.76236343383789,32.04435348510742,32.05836868286133,0.01401789952069521,32.50106430053711,32.53895568847656,0.037893056869506836
speed_reduction,hop_2,16,240,32.17042541503906,32.30342483520508,32.32194519042969,0.01851733587682247,32.764495849609375,32.80842971801758,0.0439346618950367
speed_reduction,hop_2,17,255,32.485591888427734,32.6541633605957,32.67695236206055,0.022785505279898643,33.00797653198242,33.057857513427734,0.04987819865345955
speed_reduction,hop_2,18,270,32.505733489990234,33.054176330566406,33.0816764831543,0.0274988804012537,33.27486801147461,33.33076858520508,0.055904585868120193
speed_reduction,hop_2,19,285,32.11214065551758,33.45903396606445,33.48994827270508,0.03091486357152462,33.63809585571289,33.70096206665039,0.06286740303039551
speed_reduction,hop_2,20,300,32.01768493652344,33.80984115600586,33.84419250488281,0.03435015678405762,33.96988296508789,34.039825439453125,0.06993961334228516
speed_reduction,hop_2,21,315,32.19589614868164,34.17131423950195,34.208866119384766,0.03754925727844238,34.31201934814453,34.388553619384766,0.07653641700744629
speed_reduction,hop_2,22,330,32.391998291015625,34.6184196472168,34.65888595581055,0.04046575352549553,34.704105377197266,34.78691482543945,0.0828138217329979
speed_reduction,hop_2,23,345,33.00807571411133,35.05180740356445,35.094085693359375,0.042276542633771896,35.1204719543457,35.20902633666992,0.08854945749044418
speed_reduction,hop_2,24,360,33.772274017333984,35.490596771240234,35.53407669067383,0.04347944259643555,35.54587936401367,35.638580322265625,0.09269952774047852
speed_reduction,hop_2,25,375,34.44881820678711,35.93006896972656,35.97388458251953,0.04381402209401131,36.0528450012207,36.14860153198242,0.09575223922729492
speed_reduction,hop_2,26,390,35.415279388427734,36.495670318603516,36.53871154785156,0.04304027557373047,36.56623458862305,36.66279602050781,0.0965629443526268
speed_reduction,hop_2,27,405,36.1961669921875,36.96809387207031,37.009765625,0.04167032241821289,37.07436752319336,37.16960525512695,0.09523788839578629
speed_reduction,hop_2,28,420,36.65702438354492,37.3399772644043,37.379127502441406,0.03914888575673103,37.60805892944336,37.701622009277344,0.09356451034545898
speed_reduction,hop_2,29,435,36.841854095458984,37.71590805053711,37.751556396484375,0.035648345947265625,38.01508712768555,38.10581588745117,0.09073233604431152
speed_reduction,hop_2,30,450,37.311561584472656,38.089969635009766,38.12137222290039,0.03139917179942131,38.42420959472656,38.51065444946289,0.08644326776266098
speed_reduction,hop_2,31,465,37.65568923950195,38.52192687988281,38.5489616394043,0.027033885940909386,38.76579284667969,38.847015380859375,0.08122213929891586
speed_reduction,hop_2,32,480,37.128292083740234,38.91703796386719,38.93973922729492,0.022701025009155273,39.02849197387695,39.1038703918457,0.0753827914595604
speed_reduction,hop_2,33,495,37.6403694152832,39.14033126831055,39.158084869384766,0.01775129698216915,39.22622299194336,39.29623031616211,0.07000819593667984
speed_reduction,hop_2,34,510,38.48332977294922,39.315975189208984,39.32913589477539,0.013161738403141499,39.40067672729492,39.466068267822266,0.0653892382979393
speed_reduction,hop_2,35,525,38.868465423583984,39.470645904541016,39.47910690307617,0.00846139620989561,39.49287414550781,39.55306625366211,0.06019274517893791
speed_reduction,hop_2,36,540,39.12349319458008,39.639827728271484,39.644134521484375,0.00431052828207612,39.61833572387695,39.67192459106445,0.053591568022966385
speed_reduction,hop_3plus,1,15,28.09309959411621,27.818132400512695,27.81829071044922,0.00015940211596898735,27.870622634887695,27.870023727416992,-0.0005999119020998478
speed_reduction,hop_3plus,2,30,28.216711044311523,27.684349060058594,27.684486389160156,0.0001362897892249748,27.78022003173828,27.779760360717773,-0.00045961604337207973
speed_reduction,hop_3plus,3,45,28.446395874023438,27.558446884155273,27.558570861816406,0.00012280195369385183,27.64481544494629,27.64444923400879,-0.00036644670763053
speed_reduction,hop_3plus,4,60,28.02291488647461,27.423006057739258,27.423112869262695,0.00010656094673322514,27.565608978271484,27.565336227416992,-0.0002721217751968652
