mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
A_traffic_only,traffic_only,36,12,0.0,STGCN,0.34533071849081254,False,4.435621738433838,6.963213920593262,0.17565074563026428,100.0,84
A_traffic_only,traffic_only,36,36,0.0,STGCN,0.34533071849081254,False,4.851778030395508,7.6144819259643555,0.19705942273139954,100.0,84
A_traffic_only,traffic_only,36,12,0.0,DCRNN,0.3910580078760783,False,4.733373641967773,7.189319133758545,0.1918146163225174,100.0,84
A_traffic_only,traffic_only,36,36,0.0,DCRNN,0.3910580078760783,False,5.878857135772705,8.7340669631958,0.22882080078125,100.0,84
A_traffic_only,traffic_only,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,84
A_traffic_only,traffic_only,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,84
A_traffic_only,traffic_only,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,84
A_traffic_only,traffic_only,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,84
A_traffic_only,traffic_only,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,84
A_traffic_only,traffic_only,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,84
