mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,STGCN,0.29137757751676774,False,3.8124582767486572,5.924952507019043,0.15206106007099152,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,STGCN,0.29137757751676774,False,4.140309810638428,6.449026584625244,0.17012614011764526,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,DCRNN,0.30739298462867737,False,3.905954599380493,6.057156562805176,0.1640980988740921,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,DCRNN,0.30739298462867737,False,4.470178604125977,7.005901336669922,0.18966513872146606,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,42
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,42
