mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,STGCN,0.29298699895540875,False,3.767230749130249,5.817539215087891,0.15021444857120514,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,STGCN,0.29298699895540875,False,4.209423065185547,6.5347819328308105,0.17257124185562134,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,DCRNN,0.308411631319258,False,3.900564432144165,6.054813385009766,0.16356782615184784,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,DCRNN,0.308411631319258,False,4.459300994873047,6.9817399978637695,0.1890459656715393,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
F_traffic_time_query_static,traffic_time_weather_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
