mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
G_time_query_static,traffic_time_query,36,12,0.0,STGCN,0.301601767539978,False,3.8376734256744385,5.93337869644165,0.15552543103694916,100.0,21
G_time_query_static,traffic_time_query,36,36,0.0,STGCN,0.301601767539978,False,4.3357014656066895,6.783495903015137,0.1816590577363968,100.0,21
G_time_query_static,traffic_time_query,36,12,0.0,DCRNN,0.3075002564324273,False,3.8936283588409424,6.007234573364258,0.1614978015422821,100.0,21
G_time_query_static,traffic_time_query,36,36,0.0,DCRNN,0.3075002564324273,False,4.495844841003418,6.984098434448242,0.18750810623168945,100.0,21
G_time_query_static,traffic_time_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,21
G_time_query_static,traffic_time_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,21
G_time_query_static,traffic_time_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,21
G_time_query_static,traffic_time_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,21
G_time_query_static,traffic_time_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,21
G_time_query_static,traffic_time_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,21
