mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
G_time_query_static,traffic_time_query,36,12,0.0,STGCN,0.29936107993125916,False,3.828176498413086,5.911218643188477,0.1532948613166809,100.0,84
G_time_query_static,traffic_time_query,36,36,0.0,STGCN,0.29936107993125916,False,4.264120578765869,6.581568241119385,0.1735110878944397,100.0,84
G_time_query_static,traffic_time_query,36,12,0.0,DCRNN,0.3071870704491933,False,3.8925578594207764,6.043487071990967,0.1637728214263916,100.0,84
G_time_query_static,traffic_time_query,36,36,0.0,DCRNN,0.3071870704491933,False,4.496784687042236,7.0336456298828125,0.19159895181655884,100.0,84
G_time_query_static,traffic_time_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,84
G_time_query_static,traffic_time_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,84
G_time_query_static,traffic_time_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,84
G_time_query_static,traffic_time_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,84
G_time_query_static,traffic_time_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,84
G_time_query_static,traffic_time_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,84
