mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
A_traffic_only,traffic_only,36,12,0.0,STGCN,0.3369815879397922,False,4.377185344696045,6.88331937789917,0.17372238636016846,100.0,42
A_traffic_only,traffic_only,36,36,0.0,STGCN,0.3369815879397922,False,4.806535243988037,7.540146827697754,0.19363150000572205,100.0,42
A_traffic_only,traffic_only,36,12,0.0,DCRNN,0.3918963240252601,False,4.749739170074463,7.197432518005371,0.19484880566596985,100.0,42
A_traffic_only,traffic_only,36,36,0.0,DCRNN,0.3918963240252601,False,5.897659778594971,8.75643253326416,0.23416396975517273,100.0,42
A_traffic_only,traffic_only,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,42
A_traffic_only,traffic_only,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,42
A_traffic_only,traffic_only,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,42
A_traffic_only,traffic_only,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,42
A_traffic_only,traffic_only,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,42
A_traffic_only,traffic_only,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,42
