mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
H_time_query_causal,traffic_time_query,36,12,0.5,CausalSTGCN,0.2767472250594033,True,3.6073524951934814,5.579108238220215,0.14278589189052582,100.0,63
H_time_query_causal,traffic_time_query,36,36,0.5,CausalSTGCN,0.2767472250594033,True,3.912761688232422,6.089244365692139,0.15888667106628418,100.0,63
H_time_query_causal,traffic_time_query,36,12,0.0,DCRNN,0.30694198939535355,False,3.8928351402282715,6.043152332305908,0.1627119481563568,100.0,63
H_time_query_causal,traffic_time_query,36,36,0.0,DCRNN,0.30694198939535355,False,4.471747398376465,6.965480804443359,0.18902398645877838,100.0,63
H_time_query_causal,traffic_time_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
H_time_query_causal,traffic_time_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
H_time_query_causal,traffic_time_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
H_time_query_causal,traffic_time_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
H_time_query_causal,traffic_time_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
H_time_query_causal,traffic_time_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
