mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
C_traffic_time_query,traffic_time_weather_query,36,12,0.7,CausalSTGCN,0.2851802027887768,True,3.7284247875213623,5.708136558532715,0.14718815684318542,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,36,0.7,CausalSTGCN,0.2851802027887768,True,4.017095565795898,6.204156875610352,0.16225461661815643,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,DCRNN,0.3078625765111711,False,3.894590139389038,6.036896228790283,0.1628926694393158,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,DCRNN,0.3078625765111711,False,4.453380107879639,6.970179557800293,0.18994280695915222,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,0
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,0
