mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
J_time_weather_causal,traffic_time_weather,36,12,0.9,CausalSTGCN,0.2949591212802463,True,3.803943634033203,5.782001972198486,0.14979134500026703,100.0,84
J_time_weather_causal,traffic_time_weather,36,36,0.9,CausalSTGCN,0.2949591212802463,True,4.233869552612305,6.401456356048584,0.17022544145584106,100.0,84
J_time_weather_causal,traffic_time_weather,36,12,0.0,DCRNN,0.30933783451716107,False,3.9043772220611572,6.044440269470215,0.1634366512298584,100.0,84
J_time_weather_causal,traffic_time_weather,36,36,0.0,DCRNN,0.30933783451716107,False,4.480419635772705,6.967590808868408,0.18941588699817657,100.0,84
J_time_weather_causal,traffic_time_weather,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,84
J_time_weather_causal,traffic_time_weather,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,84
J_time_weather_causal,traffic_time_weather,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,84
J_time_weather_causal,traffic_time_weather,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,84
J_time_weather_causal,traffic_time_weather,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,84
J_time_weather_causal,traffic_time_weather,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,84
