mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
E_traffic_time_causal,traffic_time,36,12,0.9,CausalSTGCN,0.28775989015897113,True,3.68194317817688,5.659269332885742,0.14460289478302002,100.0,0
E_traffic_time_causal,traffic_time,36,36,0.9,CausalSTGCN,0.28775989015897113,True,4.1738996505737305,6.2980146408081055,0.16584493219852448,100.0,0
E_traffic_time_causal,traffic_time,36,12,0.0,DCRNN,0.308547791507509,False,3.9125990867614746,6.067625045776367,0.16401155292987823,100.0,0
E_traffic_time_causal,traffic_time,36,36,0.0,DCRNN,0.308547791507509,False,4.4712138175964355,6.976902008056641,0.18802356719970703,100.0,0
E_traffic_time_causal,traffic_time,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,0
E_traffic_time_causal,traffic_time,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,0
E_traffic_time_causal,traffic_time,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,0
E_traffic_time_causal,traffic_time,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,0
E_traffic_time_causal,traffic_time,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,0
E_traffic_time_causal,traffic_time,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,0
