mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
G_time_query_static,traffic_time_query,36,12,0.0,STGCN,0.29629451036453247,False,3.7625396251678467,5.781607151031494,0.1493292599916458,100.0,42
G_time_query_static,traffic_time_query,36,36,0.0,STGCN,0.29629451036453247,False,4.224665641784668,6.538384437561035,0.17139510810375214,100.0,42
G_time_query_static,traffic_time_query,36,12,0.0,DCRNN,0.3069460491339366,False,3.882941722869873,6.007233619689941,0.16284558176994324,100.0,42
G_time_query_static,traffic_time_query,36,36,0.0,DCRNN,0.3069460491339366,False,4.467575550079346,6.946261882781982,0.1900232881307602,100.0,42
G_time_query_static,traffic_time_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,42
G_time_query_static,traffic_time_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,42
G_time_query_static,traffic_time_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,42
G_time_query_static,traffic_time_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,42
G_time_query_static,traffic_time_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,42
G_time_query_static,traffic_time_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,42
