mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
I_time_weather_static,traffic_time_weather,36,12,0.0,STGCN,0.29535221391254,False,3.766279935836792,5.734454154968262,0.14776933193206787,100.0,63
I_time_weather_static,traffic_time_weather,36,36,0.0,STGCN,0.29535221391254,False,4.187262058258057,6.496305465698242,0.17093096673488617,100.0,63
I_time_weather_static,traffic_time_weather,36,12,0.0,DCRNN,0.31037836604648167,False,3.927382230758667,6.02744722366333,0.16342312097549438,100.0,63
I_time_weather_static,traffic_time_weather,36,36,0.0,DCRNN,0.31037836604648167,False,4.484789848327637,6.959871292114258,0.18776457011699677,100.0,63
I_time_weather_static,traffic_time_weather,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
I_time_weather_static,traffic_time_weather,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
I_time_weather_static,traffic_time_weather,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
I_time_weather_static,traffic_time_weather,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
I_time_weather_static,traffic_time_weather,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
I_time_weather_static,traffic_time_weather,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
