mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
J_time_weather_causal,traffic_time_weather,36,12,0.7,CausalSTGCN,0.2889905307028029,True,3.7228870391845703,5.754384994506836,0.14734335243701935,100.0,63
J_time_weather_causal,traffic_time_weather,36,36,0.7,CausalSTGCN,0.2889905307028029,True,4.155369281768799,6.484862327575684,0.16766749322414398,100.0,63
J_time_weather_causal,traffic_time_weather,36,12,0.0,DCRNN,0.3102860748767853,False,3.906257390975952,6.0558881759643555,0.1630181223154068,100.0,63
J_time_weather_causal,traffic_time_weather,36,36,0.0,DCRNN,0.3102860748767853,False,4.459646701812744,6.931113243103027,0.18750439584255219,100.0,63
J_time_weather_causal,traffic_time_weather,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
J_time_weather_causal,traffic_time_weather,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
J_time_weather_causal,traffic_time_weather,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
J_time_weather_causal,traffic_time_weather,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
J_time_weather_causal,traffic_time_weather,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
J_time_weather_causal,traffic_time_weather,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
