mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
B_traffic_time,traffic_time,36,12,0.0,STGCN,0.298988057507409,False,3.828713893890381,5.882314682006836,0.15241014957427979,100.0,42
B_traffic_time,traffic_time,36,36,0.0,STGCN,0.298988057507409,False,4.274566173553467,6.570850849151611,0.17378267645835876,100.0,42
B_traffic_time,traffic_time,36,12,0.0,DCRNN,0.30819135904312134,False,3.9181387424468994,6.050525188446045,0.1625618189573288,100.0,42
B_traffic_time,traffic_time,36,36,0.0,DCRNN,0.30819135904312134,False,4.4770283699035645,6.993649482727051,0.18730464577674866,100.0,42
B_traffic_time,traffic_time,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,42
B_traffic_time,traffic_time,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,42
B_traffic_time,traffic_time,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,42
B_traffic_time,traffic_time,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,42
B_traffic_time,traffic_time,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,42
B_traffic_time,traffic_time,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,42
