mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
D_traffic_causal,traffic_only,36,12,0.5,CausalSTGCN,0.33409325281778973,True,4.238678932189941,6.620366096496582,0.1688883900642395,100.0,84
D_traffic_causal,traffic_only,36,36,0.5,CausalSTGCN,0.33409325281778973,True,4.826591968536377,7.626308441162109,0.19431668519973755,100.0,84
D_traffic_causal,traffic_only,36,12,0.0,DCRNN,0.391541901561949,False,4.745098114013672,7.210814952850342,0.19351476430892944,100.0,84
D_traffic_causal,traffic_only,36,36,0.0,DCRNN,0.391541901561949,False,5.91978645324707,8.78849983215332,0.23602749407291412,100.0,84
D_traffic_causal,traffic_only,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,84
D_traffic_causal,traffic_only,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,84
D_traffic_causal,traffic_only,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,84
D_traffic_causal,traffic_only,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,84
D_traffic_causal,traffic_only,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,84
D_traffic_causal,traffic_only,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,84
