mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
J_time_weather_causal,traffic_time_weather,36,12,0.1,CausalSTGCN,0.29418741663297016,True,3.8399572372436523,5.801980495452881,0.15076224505901337,100.0,0
J_time_weather_causal,traffic_time_weather,36,36,0.1,CausalSTGCN,0.29418741663297016,True,4.150368690490723,6.2728190422058105,0.1658945232629776,100.0,0
J_time_weather_causal,traffic_time_weather,36,12,0.0,DCRNN,0.3104486134317186,False,3.9224648475646973,6.100840091705322,0.16549667716026306,100.0,0
J_time_weather_causal,traffic_time_weather,36,36,0.0,DCRNN,0.3104486134317186,False,4.507801055908203,7.058875560760498,0.19143839180469513,100.0,0
J_time_weather_causal,traffic_time_weather,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,0
J_time_weather_causal,traffic_time_weather,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,0
J_time_weather_causal,traffic_time_weather,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,0
J_time_weather_causal,traffic_time_weather,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,0
J_time_weather_causal,traffic_time_weather,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,0
J_time_weather_causal,traffic_time_weather,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,0
