mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
D_traffic_causal,traffic_only,36,12,0.0,CausalSTGCN,0.3416245977083842,True,4.33937406539917,6.7507710456848145,0.17213891446590424,100.0,42
D_traffic_causal,traffic_only,36,36,0.0,CausalSTGCN,0.3416245977083842,True,4.882643699645996,7.6274614334106445,0.19730772078037262,100.0,42
D_traffic_causal,traffic_only,36,12,0.0,DCRNN,0.39101068841086495,False,4.722732067108154,7.179876327514648,0.1906031370162964,100.0,42
D_traffic_causal,traffic_only,36,36,0.0,DCRNN,0.39101068841086495,False,5.921393394470215,8.779398918151855,0.22803977131843567,100.0,42
D_traffic_causal,traffic_only,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,42
D_traffic_causal,traffic_only,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,42
D_traffic_causal,traffic_only,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,42
D_traffic_causal,traffic_only,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,42
D_traffic_causal,traffic_only,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,42
D_traffic_causal,traffic_only,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,42
