mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
C_traffic_time_query,traffic_time_weather_query,36,12,0.7,CausalSTGCN,0.2850815024640825,True,3.7323195934295654,5.751710891723633,0.14884978532791138,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,36,0.7,CausalSTGCN,0.2850815024640825,True,4.051509857177734,6.341838836669922,0.1659587174654007,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,DCRNN,0.30968697203530204,False,3.9057159423828125,6.013840675354004,0.16210252046585083,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,DCRNN,0.30968697203530204,False,4.482563018798828,7.003208637237549,0.18957528471946716,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
C_traffic_time_query,traffic_time_weather_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
