mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
E_traffic_time_causal,traffic_time,36,12,0.7,CausalSTGCN,0.29103532764646745,True,3.812252998352051,5.783201694488525,0.1497134417295456,100.0,63
E_traffic_time_causal,traffic_time,36,36,0.7,CausalSTGCN,0.29103532764646745,True,4.085665225982666,6.174609661102295,0.1639419049024582,100.0,63
E_traffic_time_causal,traffic_time,36,12,0.0,DCRNN,0.30845357643233406,False,3.8999710083007812,6.021298885345459,0.16298189759254456,100.0,63
E_traffic_time_causal,traffic_time,36,36,0.0,DCRNN,0.30845357643233406,False,4.469275951385498,6.926922798156738,0.18819975852966309,100.0,63
E_traffic_time_causal,traffic_time,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
E_traffic_time_causal,traffic_time,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
E_traffic_time_causal,traffic_time,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
E_traffic_time_causal,traffic_time,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
E_traffic_time_causal,traffic_time,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
E_traffic_time_causal,traffic_time,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
