mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
H_time_query_causal,traffic_time_query,36,12,0.5,CausalSTGCN,0.28422852357228595,True,3.65567684173584,5.628084659576416,0.14521785080432892,100.0,42
H_time_query_causal,traffic_time_query,36,36,0.5,CausalSTGCN,0.28422852357228595,True,3.9906444549560547,6.086408615112305,0.16113898158073425,100.0,42
H_time_query_causal,traffic_time_query,36,12,0.0,DCRNN,0.3074747622013092,False,3.883967638015747,6.019762992858887,0.16297034919261932,100.0,42
H_time_query_causal,traffic_time_query,36,36,0.0,DCRNN,0.3074747622013092,False,4.466790676116943,6.95269775390625,0.18872085213661194,100.0,42
H_time_query_causal,traffic_time_query,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,42
H_time_query_causal,traffic_time_query,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,42
H_time_query_causal,traffic_time_query,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,42
H_time_query_causal,traffic_time_query,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,42
H_time_query_causal,traffic_time_query,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,42
H_time_query_causal,traffic_time_query,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,42
