mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
I_time_weather_static,traffic_time_weather,36,12,0.0,STGCN,0.29432981212933856,False,3.750643491744995,5.777851581573486,0.14974252879619598,100.0,0
I_time_weather_static,traffic_time_weather,36,36,0.0,STGCN,0.29432981212933856,False,4.229331016540527,6.464588165283203,0.1741946041584015,100.0,0
I_time_weather_static,traffic_time_weather,36,12,0.0,DCRNN,0.31020867824554443,False,3.913536787033081,6.081449031829834,0.16362668573856354,100.0,0
I_time_weather_static,traffic_time_weather,36,36,0.0,DCRNN,0.31020867824554443,False,4.492924213409424,6.987975120544434,0.18998384475708008,100.0,0
I_time_weather_static,traffic_time_weather,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,0
I_time_weather_static,traffic_time_weather,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,0
I_time_weather_static,traffic_time_weather,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,0
I_time_weather_static,traffic_time_weather,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,0
I_time_weather_static,traffic_time_weather,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,0
I_time_weather_static,traffic_time_weather,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,0
