mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
B_traffic_time,traffic_time,36,12,0.0,STGCN,0.2919947968588935,False,3.7665369510650635,5.831148147583008,0.1488068848848343,100.0,21
B_traffic_time,traffic_time,36,36,0.0,STGCN,0.2919947968588935,False,4.261183738708496,6.500142574310303,0.1713128238916397,100.0,21
B_traffic_time,traffic_time,36,12,0.0,DCRNN,0.30879293216599357,False,3.90437650680542,6.027078151702881,0.16234010457992554,100.0,21
B_traffic_time,traffic_time,36,36,0.0,DCRNN,0.30879293216599357,False,4.477206707000732,6.971990585327148,0.18819685280323029,100.0,21
B_traffic_time,traffic_time,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,21
B_traffic_time,traffic_time,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,21
B_traffic_time,traffic_time,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,21
B_traffic_time,traffic_time,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,21
B_traffic_time,traffic_time,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,21
B_traffic_time,traffic_time,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,21
