mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
B_traffic_time,traffic_time,36,12,0.0,STGCN,0.2913699083858066,False,3.7635276317596436,5.742813587188721,0.14627483487129211,100.0,63
B_traffic_time,traffic_time,36,36,0.0,STGCN,0.2913699083858066,False,4.01704216003418,6.146298408508301,0.16007818281650543,100.0,63
B_traffic_time,traffic_time,36,12,0.0,DCRNN,0.30775624844763017,False,3.8997418880462646,6.011876106262207,0.1635093092918396,100.0,63
B_traffic_time,traffic_time,36,36,0.0,DCRNN,0.30775624844763017,False,4.472854137420654,6.928380012512207,0.18799656629562378,100.0,63
B_traffic_time,traffic_time,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,63
B_traffic_time,traffic_time,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,63
B_traffic_time,traffic_time,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,63
B_traffic_time,traffic_time,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,63
B_traffic_time,traffic_time,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,63
B_traffic_time,traffic_time,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,63
