mode,view_key,H_trained,report_step,lambda,model,best_val_loss,use_dyn,MAE,RMSE,MAPE,keep%,seed
D_traffic_causal,traffic_only,36,12,0.7,CausalSTGCN,0.3302777972486284,True,4.259581089019775,6.719876766204834,0.1670154631137848,100.0,21
D_traffic_causal,traffic_only,36,36,0.7,CausalSTGCN,0.3302777972486284,True,4.593724727630615,7.204368591308594,0.18127870559692383,100.0,21
D_traffic_causal,traffic_only,36,12,0.0,DCRNN,0.3915238943364885,False,4.7300238609313965,7.186704158782959,0.1912517100572586,100.0,21
D_traffic_causal,traffic_only,36,36,0.0,DCRNN,0.3915238943364885,False,5.904201984405518,8.768488883972168,0.23237168788909912,100.0,21
D_traffic_causal,traffic_only,36,12,0.0,HA,,False,4.420600891113281,6.825934410095215,0.18181109428405762,100.0,21
D_traffic_causal,traffic_only,36,36,0.0,HA,,False,4.366766452789307,6.768595218658447,0.18092548847198486,100.0,21
D_traffic_causal,traffic_only,36,12,0.0,ARIMA,,False,4.085697650909424,6.4136528968811035,0.16608335077762604,100.0,21
D_traffic_causal,traffic_only,36,36,0.0,ARIMA,,False,4.513814449310303,7.000955104827881,0.1857883632183075,100.0,21
D_traffic_causal,traffic_only,36,12,0.0,LastValue,,False,4.908753871917725,7.917966842651367,0.1903935670852661,100.0,21
D_traffic_causal,traffic_only,36,36,0.0,LastValue,,False,6.927804946899414,10.531035423278809,0.26274025440216064,100.0,21
